episode,reward,steps,run_id,smoothed_reward_run
684,173.26051143520698,61,training_log_TD3_20260328_114546.csv,171.00701868388145
685,143.00840992631296,16,training_log_TD3_20260328_114546.csv,165.99427023403226
686,171.68931307319053,23,training_log_TD3_20260328_114546.csv,165.12821647594458
687,221.3391415638528,40,training_log_TD3_20260328_114546.csv,168.35240097882837
688,161.66380773103896,23,training_log_TD3_20260328_114546.csv,169.11607804170637
689,152.37796062953868,16,training_log_TD3_20260328_114546.csv,168.54763165941426
690,133.82855949622942,13,training_log_TD3_20260328_114546.csv,165.8178208383274
691,35.72204516453208,200,training_log_TD3_20260328_114546.csv,160.12073170556977
692,249.4153291411238,53,training_log_TD3_20260328_114546.csv,165.87239453127188
693,171.22045353684933,20,training_log_TD3_20260328_114546.csv,166.84384687979963
694,150.23535321766872,18,training_log_TD3_20260328_114546.csv,165.77816457052322
695,195.79215593412903,52,training_log_TD3_20260328_114546.csv,169.09121962609373
696,103.16911760100928,2,training_log_TD3_20260328_114546.csv,167.8212999669124
697,163.44644107544306,17,training_log_TD3_20260328_114546.csv,167.71459927293296
698,220.2164364010456,40,training_log_TD3_20260328_114546.csv,170.30235995600145
699,191.96584944852964,28,training_log_TD3_20260328_114546.csv,170.9481790651547
700,173.21694623518903,18,training_log_TD3_20260328_114546.csv,168.96225739769042
701,174.41517701313583,27,training_log_TD3_20260328_114546.csv,170.77553981763592
702,176.73955674531976,23,training_log_TD3_20260328_114546.csv,169.19299984555244
703,134.5047872908977,11,training_log_TD3_20260328_114546.csv,164.86136763301215
704,213.471972497206,28,training_log_TD3_20260328_114546.csv,166.8719406861121
705,142.93429410832672,13,training_log_TD3_20260328_114546.csv,166.8682348952128
706,180.3557110331901,24,training_log_TD3_20260328_114546.csv,167.3015547932128
707,248.94194977494212,77,training_log_TD3_20260328_114546.csv,168.68169520376722
708,138.01565361201222,13,training_log_TD3_20260328_114546.csv,167.49928749781589
709,157.4773047581388,96,training_log_TD3_20260328_114546.csv,167.7542547042459
710,121.9416302970917,6,training_log_TD3_20260328_114546.csv,167.15990824428903
711,185.9042352111765,21,training_log_TD3_20260328_114546.csv,174.66901774662125
712,179.81525264617963,71,training_log_TD3_20260328_114546.csv,171.18901392187405
713,170.89139166000393,20,training_log_TD3_20260328_114546.csv,171.17256082803178
714,219.79967145420324,63,training_log_TD3_20260328_114546.csv,174.6507767398585
715,174.87201428825273,19,training_log_TD3_20260328_114546.csv,173.60476965756467
716,148.18527321313226,59,training_log_TD3_20260328_114546.csv,175.85557743817085
717,47.35620603504948,200,training_log_TD3_20260328_114546.csv,170.05106568615116
718,168.3391123482923,22,training_log_TD3_20260328_114546.csv,167.45719948351348
719,161.84041792456782,20,training_log_TD3_20260328_114546.csv,165.9509279073154
720,165.0520308641078,18,training_log_TD3_20260328_114546.csv,165.54268213876134
721,178.99577421083765,159,training_log_TD3_20260328_114546.csv,165.77171199864642
722,148.39034449067026,18,training_log_TD3_20260328_114546.csv,164.35425138591395
723,185.7489205379246,89,training_log_TD3_20260328_114546.csv,166.9164580482653
724,180.8331795069925,28,training_log_TD3_20260328_114546.csv,165.28451839875464
725,175.22155377802105,30,training_log_TD3_20260328_114546.csv,166.89888138223935
726,117.4718781474473,7,training_log_TD3_20260328_114546.csv,163.75468973795222
727,166.69739363734436,24,training_log_TD3_20260328_114546.csv,159.64246193107232
728,190.8714695985575,25,training_log_TD3_20260328_114546.csv,162.28525273039958
729,166.61769621652047,20,training_log_TD3_20260328_114546.csv,162.74227230331866
730,50.50985935551878,200,training_log_TD3_20260328_114546.csv,159.17068375624
731,190.5695341030986,156,training_log_TD3_20260328_114546.csv,159.4039487008361
732,164.91059504691538,18,training_log_TD3_20260328_114546.csv,158.65871582087289
733,153.7918555600492,16,training_log_TD3_20260328_114546.csv,157.80373901587515
734,184.94649128728545,22,training_log_TD3_20260328_114546.csv,156.06108000752928
735,142.92564684778642,16,training_log_TD3_20260328_114546.csv,154.46376163550596
736,49.55012227973444,200,training_log_TD3_20260328_114546.csv,149.53200408883606
737,112.9364667550514,7,training_log_TD3_20260328_114546.csv,152.81101712483616
738,140.64773654186465,16,training_log_TD3_20260328_114546.csv,151.42644833451476
739,198.97121770806012,24,training_log_TD3_20260328_114546.csv,153.2829883236894
740,65.295848481446,200,training_log_TD3_20260328_114546.csv,148.2951792045563
741,120.10688914883016,7,training_log_TD3_20260328_114546.csv,145.35073495145593
742,162.9427437209481,25,training_log_TD3_20260328_114546.csv,146.07835491296981
743,179.31441932957324,19,training_log_TD3_20260328_114546.csv,145.75662985255227
744,179.62243432429526,27,training_log_TD3_20260328_114546.csv,145.6960925934174
745,186.34994336599817,28,training_log_TD3_20260328_114546.csv,146.25251207281624
746,118.29567566938888,8,training_log_TD3_20260328_114546.csv,146.29370194891334
747,158.79343494340287,31,training_log_TD3_20260328_114546.csv,145.89850401421626
748,190.25591348480376,21,training_log_TD3_20260328_114546.csv,145.86772620852858
749,38.89712960991787,200,training_log_TD3_20260328_114546.csv,139.48169787819842
750,78.15209940459944,200,training_log_TD3_20260328_114546.csv,140.86380988065247
751,87.11749917457837,200,training_log_TD3_20260328_114546.csv,135.69120813422646
752,82.47941518096805,200,training_log_TD3_20260328_114546.csv,131.5696491409291
753,178.97534787497756,21,training_log_TD3_20260328_114546.csv,132.8288237566755
754,54.274775767689135,200,training_log_TD3_20260328_114546.csv,126.2952379806957
755,261.0968952634703,54,training_log_TD3_20260328_114546.csv,132.2038004014799
756,194.61350669890103,27,training_log_TD3_20260328_114546.csv,139.4569696224382
757,170.89545972982447,26,training_log_TD3_20260328_114546.csv,142.35491927117687
758,133.6906041918693,13,training_log_TD3_20260328_114546.csv,142.0070626536771
759,171.2654263984989,69,training_log_TD3_20260328_114546.csv,140.62177308819903
760,169.87391930779833,55,training_log_TD3_20260328_114546.csv,145.85067662951667
761,129.24374839702472,200,training_log_TD3_20260328_114546.csv,146.3075195919264
762,146.21242252180025,16,training_log_TD3_20260328_114546.csv,145.471003531969
763,64.6387762719628,200,training_log_TD3_20260328_114546.csv,139.73722137908845
764,162.86782319837323,23,training_log_TD3_20260328_114546.csv,138.89949082279236
765,12.726521672127392,200,training_log_TD3_20260328_114546.csv,130.21831973809884
766,67.3127071378734,200,training_log_TD3_20260328_114546.csv,127.66917131152306
767,140.52041868838626,13,training_log_TD3_20260328_114546.csv,126.75552049877221
768,172.51783394873138,28,training_log_TD3_20260328_114546.csv,125.8686165219686
769,127.82313906937344,13,training_log_TD3_20260328_114546.csv,130.31491699494137
770,153.55092177767926,92,training_log_TD3_20260328_114546.csv,134.08485811359537
771,189.4969810300584,24,training_log_TD3_20260328_114546.csv,139.20383220636938
772,174.01986849811328,26,training_log_TD3_20260328_114546.csv,143.78085487222666
773,204.4136700501836,28,training_log_TD3_20260328_114546.csv,145.05277098098696
774,194.0579565587387,34,training_log_TD3_20260328_114546.csv,152.0419300205394
775,155.0840928239991,22,training_log_TD3_20260328_114546.csv,146.74128989856587
776,208.85791028221325,33,training_log_TD3_20260328_114546.csv,147.45351007773147
777,139.09989650645002,60,training_log_TD3_20260328_114546.csv,145.86373191656276
778,83.1821586594175,200,training_log_TD3_20260328_114546.csv,143.33830963994015
779,157.5340200448669,21,training_log_TD3_20260328_114546.csv,142.65173932225858
780,77.86848120793,200,training_log_TD3_20260328_114546.csv,138.05146741726514
781,160.4265392053886,20,training_log_TD3_20260328_114546.csv,139.61060695768333
782,230.8655895432679,46,training_log_TD3_20260328_114546.csv,143.84326530875674
783,167.5382244387999,69,training_log_TD3_20260328_114546.csv,148.98823771709857
784,180.7876984779352,25,training_log_TD3_20260328_114546.csv,149.88423148107668
785,210.4659103485842,26,training_log_TD3_20260328_114546.csv,159.7712009148995
786,211.0166046278836,82,training_log_TD3_20260328_114546.csv,166.9563957894
787,74.73669070449715,200,training_log_TD3_20260328_114546.csv,163.66720939020556
788,202.77477263931135,28,training_log_TD3_20260328_114546.csv,165.18005632473455
789,177.44569517577446,21,training_log_TD3_20260328_114546.csv,167.66118413005464
790,162.62130422679328,23,training_log_TD3_20260328_114546.csv,168.1147032525103
791,24.834781211443705,200,training_log_TD3_20260328_114546.csv,159.88159326157958
792,133.08223450702002,12,training_log_TD3_20260328_114546.csv,157.8347115620249
793,162.14876598630144,20,training_log_TD3_20260328_114546.csv,155.7214663588308
794,169.25283852977225,23,training_log_TD3_20260328_114546.csv,154.48121045738247
795,194.62916697967765,23,training_log_TD3_20260328_114546.csv,156.45846416516642
796,150.17484227883256,16,training_log_TD3_20260328_114546.csv,153.52431076499738
797,180.00170407612077,26,training_log_TD3_20260328_114546.csv,155.56940114348092
798,163.7878203284598,19,training_log_TD3_20260328_114546.csv,159.59968422693305
799,157.58511997083477,21,training_log_TD3_20260328_114546.csv,159.6022392232314
800,173.40364164308244,26,training_log_TD3_20260328_114546.csv,164.37899724498905
801,185.6558638495373,24,training_log_TD3_20260328_114546.csv,165.64046347719648
802,99.4901404616202,200,training_log_TD3_20260328_114546.csv,159.07169102311408
803,203.27666959902035,91,training_log_TD3_20260328_114546.csv,160.85861328112512
804,162.65743724894466,20,training_log_TD3_20260328_114546.csv,159.9521002196756
805,100.0,1,training_log_TD3_20260328_114546.csv,154.4288047022464
806,173.4910892576048,19,training_log_TD3_20260328_114546.csv,152.55252893373245
807,162.46077889547232,23,training_log_TD3_20260328_114546.csv,156.9387333432812
808,196.6084467148389,25,training_log_TD3_20260328_114546.csv,156.6304170470576
809,59.81947567897039,200,training_log_TD3_20260328_114546.csv,150.7491060722174
810,148.3445933605318,14,training_log_TD3_20260328_114546.csv,150.0352705289043
811,144.11983229057114,13,training_log_TD3_20260328_114546.csv,155.99952308286066
812,145.56799973219194,19,training_log_TD3_20260328_114546.csv,156.62381134411928
813,16.265573361543247,200,training_log_TD3_20260328_114546.csv,149.32965171288134
814,151.72716560082748,106,training_log_TD3_20260328_114546.csv,148.45336806643414
815,175.43629740995735,24,training_log_TD3_20260328_114546.csv,147.4937245879481
816,177.98369595818687,21,training_log_TD3_20260328_114546.csv,148.88416727191583
817,51.96848854387147,200,training_log_TD3_20260328_114546.csv,142.48250649530337
818,165.38467864754622,17,training_log_TD3_20260328_114546.csv,142.56234941125769
819,177.04202371614133,88,training_log_TD3_20260328_114546.csv,143.53519459852302
820,188.8046484337137,21,training_log_TD3_20260328_114546.csv,144.30524493805459
821,257.7396057652177,67,training_log_TD3_20260328_114546.csv,147.90943203383858
822,149.77730715566642,15,training_log_TD3_20260328_114546.csv,150.4237903685409
823,187.36282631540232,23,training_log_TD3_20260328_114546.csv,149.62809820436001
824,185.96806665321267,26,training_log_TD3_20260328_114546.csv,150.7936296745734
825,164.98506534018287,20,training_log_TD3_20260328_114546.csv,154.04288294158255
826,258.3695270840541,54,training_log_TD3_20260328_114546.csv,158.286804832905
827,166.38029124218133,17,training_log_TD3_20260328_114546.csv,158.48278045024045
828,134.44057954159854,53,training_log_TD3_20260328_114546.csv,155.37438709157846
829,162.80266241358436,24,training_log_TD3_20260328_114546.csv,160.52354642830912
830,134.2627864334257,18,training_log_TD3_20260328_114546.csv,159.81945608195383
831,158.90863733375218,20,training_log_TD3_20260328_114546.csv,160.5588963341129
832,177.83156860761196,21,training_log_TD3_20260328_114546.csv,162.1720747778839
833,176.25503241707003,96,training_log_TD3_20260328_114546.csv,170.17154773066022
834,72.6434885802495,200,training_log_TD3_20260328_114546.csv,166.21736387963134
835,223.8343020575913,78,training_log_TD3_20260328_114546.csv,168.63726411201304
836,86.84682390234991,200,training_log_TD3_20260328_114546.csv,164.08042050922117
837,185.3981625586388,25,training_log_TD3_20260328_114546.csv,170.75190420995952
838,131.1561245232837,8,training_log_TD3_20260328_114546.csv,169.04047650374642
839,190.99691350505736,128,training_log_TD3_20260328_114546.csv,169.73822099319221
840,166.0197006942626,36,training_log_TD3_20260328_114546.csv,168.59897360621966
841,68.07351768861584,200,training_log_TD3_20260328_114546.csv,159.1156692023896
842,184.012422281646,20,training_log_TD3_20260328_114546.csv,160.82742495868857
843,173.49247433400615,18,training_log_TD3_20260328_114546.csv,160.13390735961875
844,175.0828648701032,54,training_log_TD3_20260328_114546.csv,159.58964727046327
845,173.34696627181026,28,training_log_TD3_20260328_114546.csv,160.00774231704466
846,188.56652994841005,33,training_log_TD3_20260328_114546.csv,156.51759246026245
847,178.49929792160694,23,training_log_TD3_20260328_114546.csv,157.1235427942337
848,201.4765113877632,34,training_log_TD3_20260328_114546.csv,160.47533938654195
849,174.6100521625412,22,training_log_TD3_20260328_114546.csv,161.0657088739898
850,55.31392139658056,200,training_log_TD3_20260328_114546.csv,157.11826562214753
851,126.3467449290273,19,training_log_TD3_20260328_114546.csv,155.49017100191128
852,236.34226062855527,63,training_log_TD3_20260328_114546.csv,158.41570560295847
853,51.218900222381535,200,training_log_TD3_20260328_114546.csv,152.16389899322402
854,188.51263480295245,32,training_log_TD3_20260328_114546.csv,157.95735630435917
855,198.6704041020977,28,training_log_TD3_20260328_114546.csv,156.6991614065845
856,181.86007399616983,27,training_log_TD3_20260328_114546.csv,161.44982391127547
857,158.06729601497355,36,training_log_TD3_20260328_114546.csv,160.08328058409225
858,164.39499757246108,111,training_log_TD3_20260328_114546.csv,161.7452242365511
859,182.82967712107995,72,training_log_TD3_20260328_114546.csv,161.33686241735225
860,176.68674833310172,23,training_log_TD3_20260328_114546.csv,161.8702147992942
861,182.5931077934409,24,training_log_TD3_20260328_114546.csv,167.59619430453546
862,181.29419949017787,30,training_log_TD3_20260328_114546.csv,167.46028316496205
863,156.27677534393064,127,training_log_TD3_20260328_114546.csv,166.59949821545825
864,175.09522353932837,23,training_log_TD3_20260328_114546.csv,166.6001161489195
865,127.19217466327048,38,training_log_TD3_20260328_114546.csv,164.29237656849253
866,182.28908328798943,25,training_log_TD3_20260328_114546.csv,163.9785042354715
867,170.40336418093244,44,training_log_TD3_20260328_114546.csv,163.57370754843777
868,177.31687907903452,21,training_log_TD3_20260328_114546.csv,162.36572593300133
869,196.62455153177092,29,training_log_TD3_20260328_114546.csv,163.46645090146282
870,61.04298227569693,200,training_log_TD3_20260328_114546.csv,163.75290394541864
871,150.00530734456467,154,training_log_TD3_20260328_114546.csv,164.9358320661955
872,255.15247114082268,57,training_log_TD3_20260328_114546.csv,165.87634259180888
873,123.70526470023658,11,training_log_TD3_20260328_114546.csv,169.50066081570165
874,259.2678330381202,53,training_log_TD3_20260328_114546.csv,173.03842072746002
875,207.3943158336635,34,training_log_TD3_20260328_114546.csv,173.47461631403831
876,224.50340459520976,77,training_log_TD3_20260328_114546.csv,175.60678284399032
877,260.43455464842066,57,training_log_TD3_20260328_114546.csv,180.72514577566267
878,236.085574380148,50,training_log_TD3_20260328_114546.csv,184.30967461604703
879,181.09999895201,21,training_log_TD3_20260328_114546.csv,184.22319070759352
880,254.4820532315957,51,training_log_TD3_20260328_114546.csv,188.11295595251823
881,169.68659825732135,26,training_log_TD3_20260328_114546.csv,187.46763047571224
882,169.28292921488958,144,training_log_TD3_20260328_114546.csv,186.86706696194784
883,167.31397252228692,32,training_log_TD3_20260328_114546.csv,187.41892682086564
884,143.56394350667784,16,training_log_TD3_20260328_114546.csv,185.8423628192331
885,207.17708982106944,31,training_log_TD3_20260328_114546.csv,189.84160857712305
886,186.3351831904421,33,training_log_TD3_20260328_114546.csv,190.04391357224569
887,169.8143093042402,21,training_log_TD3_20260328_114546.csv,190.01446082841107
888,44.17318333782558,200,training_log_TD3_20260328_114546.csv,183.35727604135064
889,157.43468497634166,56,training_log_TD3_20260328_114546.csv,181.39778271357915
890,169.35971276983082,30,training_log_TD3_20260328_114546.csv,186.81361923828587
891,160.556435949256,15,training_log_TD3_20260328_114546.csv,187.34117566852044
892,158.29521094068198,15,training_log_TD3_20260328_114546.csv,182.49831265851338
893,141.65993916295946,13,training_log_TD3_20260328_114546.csv,183.39604638164954
894,176.7283519366988,23,training_log_TD3_20260328_114546.csv,179.26907232657848
895,169.74488785612107,27,training_log_TD3_20260328_114546.csv,177.38660092770132
896,141.81637913732794,13,training_log_TD3_20260328_114546.csv,173.25224965480726
897,167.77025286438817,20,training_log_TD3_20260328_114546.csv,168.61903456560563
898,178.86008155423767,22,training_log_TD3_20260328_114546.csv,165.7577599243101
899,194.5407453647402,22,training_log_TD3_20260328_114546.csv,166.42979724494663
900,161.5212989126493,21,training_log_TD3_20260328_114546.csv,161.78175952899932
901,140.9591581302131,14,training_log_TD3_20260328_114546.csv,160.34538752264388
902,167.2261432445461,43,training_log_TD3_20260328_114546.csv,160.24254822412672
903,195.92955718162727,39,training_log_TD3_20260328_114546.csv,161.67332745709376
904,184.486496624877,72,training_log_TD3_20260328_114546.csv,163.7194551130037
905,128.91593972520985,12,training_log_TD3_20260328_114546.csv,159.80639760821072
906,147.6214960722853,12,training_log_TD3_20260328_114546.csv,157.8707132523029
907,143.12402543110636,18,training_log_TD3_20260328_114546.csv,156.53619905864616
908,122.53284468824268,14,training_log_TD3_20260328_114546.csv,160.45418212616704
909,166.5528912664696,18,training_log_TD3_20260328_114546.csv,160.91009244067345
910,147.55572738943692,18,training_log_TD3_20260328_114546.csv,159.81989317165375
911,161.58088324087527,16,training_log_TD3_20260328_114546.csv,159.8711155362347
912,219.29360274029472,39,training_log_TD3_20260328_114546.csv,162.92103512621534
913,152.16712728364465,13,training_log_TD3_20260328_114546.csv,163.4463945322496
914,127.2867332717354,10,training_log_TD3_20260328_114546.csv,160.97431359900142
915,217.99576595605288,75,training_log_TD3_20260328_114546.csv,163.38685750399802
916,200.9990741336528,33,training_log_TD3_20260328_114546.csv,166.34599225381425
917,173.86662430448138,61,training_log_TD3_20260328_114546.csv,166.65081082581892
918,131.99186797407833,10,training_log_TD3_20260328_114546.csv,164.30740014681095
919,138.0222280730206,200,training_log_TD3_20260328_114546.csv,161.48147428222495
920,163.94355482547743,24,training_log_TD3_20260328_114546.csv,161.6025870778664
921,154.35427256518062,20,training_log_TD3_20260328_114546.csv,162.27234279961476
922,142.68687492255543,10,training_log_TD3_20260328_114546.csv,161.04537938351524
923,157.73378703604214,170,training_log_TD3_20260328_114546.csv,159.13559087623597
924,228.23201431514667,44,training_log_TD3_20260328_114546.csv,161.32286676074946
925,193.6523946104948,29,training_log_TD3_20260328_114546.csv,164.5596895050137
926,167.5146092813318,27,training_log_TD3_20260328_114546.csv,165.55434516546603
927,218.5987616838965,41,training_log_TD3_20260328_114546.csv,169.32808197810556
928,173.62536372151328,109,training_log_TD3_20260328_114546.csv,171.88270792976908
929,152.23283165434714,17,training_log_TD3_20260328_114546.csv,171.16670494916292
930,149.09633822242645,16,training_log_TD3_20260328_114546.csv,171.2437354908124
931,134.25085161750474,11,training_log_TD3_20260328_114546.csv,169.87723390964388
932,179.57062746413027,25,training_log_TD3_20260328_114546.csv,167.89108514583566
933,158.01744131320157,20,training_log_TD3_20260328_114546.csv,168.18360084731353
934,137.96508763146335,44,training_log_TD3_20260328_114546.csv,168.7175185652999
935,43.7746796139602,200,training_log_TD3_20260328_114546.csv,160.0064642481953
936,204.8176144438974,28,training_log_TD3_20260328_114546.csv,160.19739126370752
937,47.5146516512288,200,training_log_TD3_20260328_114546.csv,153.87979263104486
938,180.03791052894783,29,training_log_TD3_20260328_114546.csv,156.28209475878833
939,168.5029861767607,135,training_log_TD3_20260328_114546.csv,157.80613266397535
940,123.9133288049586,73,training_log_TD3_20260328_114546.csv,155.8046213629494
941,181.83088385684624,124,training_log_TD3_20260328_114546.csv,157.1784519275327
942,142.60932578733372,16,training_log_TD3_20260328_114546.csv,157.1745744707716
943,177.95160334884642,19,training_log_TD3_20260328_114546.csv,158.1854652864118
944,185.97885758143624,103,training_log_TD3_20260328_114546.csv,156.07280744972633
945,187.4239778786161,27,training_log_TD3_20260328_114546.csv,155.76138661313237
946,95.54348932995262,200,training_log_TD3_20260328_114546.csv,152.16283061556342
947,50.07185917331156,200,training_log_TD3_20260328_114546.csv,143.73648549003414
948,142.70601113857845,13,training_log_TD3_20260328_114546.csv,142.1905178608874
949,194.41769378115004,99,training_log_TD3_20260328_114546.csv,144.29976096722757
950,162.83288681822702,26,training_log_TD3_20260328_114546.csv,144.9865883970176
951,166.53723691813298,29,training_log_TD3_20260328_114546.csv,146.600907662049
952,161.2310352199287,17,training_log_TD3_20260328_114546.csv,145.68392804983893
953,172.8759435341246,25,training_log_TD3_20260328_114546.csv,146.42685316088506
954,125.11938366873136,7,training_log_TD3_20260328_114546.csv,145.7845679627485
955,245.41830027676244,45,training_log_TD3_20260328_114546.csv,155.8667489958886
956,131.28947000650658,12,training_log_TD3_20260328_114546.csv,152.19034177401906
957,150.77789555674798,14,training_log_TD3_20260328_114546.csv,157.353503969295
958,154.95825366280366,15,training_log_TD3_20260328_114546.csv,156.0995211259878
959,241.68198010193132,50,training_log_TD3_20260328_114546.csv,159.75847082224635
960,190.60102735215133,24,training_log_TD3_20260328_114546.csv,163.09285574960597
961,146.2690969755771,29,training_log_TD3_20260328_114546.csv,161.3147664055425
962,166.99861257857657,21,training_log_TD3_20260328_114546.csv,162.53423074510465
963,175.91351892443112,32,training_log_TD3_20260328_114546.csv,162.4323265238839
964,159.5534298312691,14,training_log_TD3_20260328_114546.csv,161.11105513637554
965,163.5256391085753,20,training_log_TD3_20260328_114546.csv,159.91613819787352
966,149.37624827826875,19,training_log_TD3_20260328_114546.csv,162.60777614528928
967,153.54809531559184,19,training_log_TD3_20260328_114546.csv,167.78158795240333
968,171.8777888313781,21,training_log_TD3_20260328_114546.csv,169.2401768370433
969,167.0546040639887,20,training_log_TD3_20260328_114546.csv,167.87202235118522
970,220.30397284738547,47,training_log_TD3_20260328_114546.csv,170.74557665264314
971,177.88651360637283,23,training_log_TD3_20260328_114546.csv,171.31304048705516
972,159.08810204599783,18,training_log_TD3_20260328_114546.csv,171.2058938283586
973,158.9903396685364,23,training_log_TD3_20260328_114546.csv,170.5116136350792
974,147.47853342407376,20,training_log_TD3_20260328_114546.csv,171.6295711228463
975,158.66946906756505,13,training_log_TD3_20260328_114546.csv,167.29212956238644
976,142.39207106216537,16,training_log_TD3_20260328_114546.csv,167.84725961516938
977,206.7189562635693,170,training_log_TD3_20260328_114546.csv,170.64431265051044
978,173.30517279306417,19,training_log_TD3_20260328_114546.csv,171.56165860702347
979,174.54259257049586,22,training_log_TD3_20260328_114546.csv,168.2046892304517
980,179.88898811644174,23,training_log_TD3_20260328_114546.csv,167.6690872686662
981,159.40302462564833,22,training_log_TD3_20260328_114546.csv,168.3257836511698
982,202.13634255785496,26,training_log_TD3_20260328_114546.csv,170.0826701501337
983,162.1653035306018,24,training_log_TD3_20260328_114546.csv,169.39525938044224
984,150.81317777117832,18,training_log_TD3_20260328_114546.csv,168.9582467774377
985,242.23680449925456,45,training_log_TD3_20260328_114546.csv,172.89380504697164
986,134.5410120582052,12,training_log_TD3_20260328_114546.csv,172.15204323596848
987,225.39535891291436,42,training_log_TD3_20260328_114546.csv,175.74440641583462
988,162.71460539834422,16,training_log_TD3_20260328_114546.csv,175.2862472441829
989,138.92864428733608,14,training_log_TD3_20260328_114546.csv,173.87994925535025
990,154.7828793112688,13,training_log_TD3_20260328_114546.csv,170.60389457854444
991,194.06958527887969,23,training_log_TD3_20260328_114546.csv,171.4130481621698
992,171.2307625659773,23,training_log_TD3_20260328_114546.csv,172.02018118816875
993,171.1588602133978,20,training_log_TD3_20260328_114546.csv,172.62860721541182
994,187.94660009584908,20,training_log_TD3_20260328_114546.csv,174.6520105490006
995,199.11061485929963,36,training_log_TD3_20260328_114546.csv,176.67406783858732
996,221.03066024500367,41,training_log_TD3_20260328_114546.csv,180.60599729772923
997,217.7852171863452,36,training_log_TD3_20260328_114546.csv,181.15931034386804
998,155.4967617337839,18,training_log_TD3_20260328_114546.csv,180.26888979090404
999,188.90404658467733,29,training_log_TD3_20260328_114546.csv,180.9869624916131
1000,174.2232366651357,25,training_log_TD3_20260328_114546.csv,180.7036749190478
1001,176.13086717672297,28,training_log_TD3_20260328_114546.csv,181.54006704660154
1002,140.09068248580832,15,training_log_TD3_20260328_114546.csv,178.4377840429992
1003,123.50777663361528,7,training_log_TD3_20260328_114546.csv,176.50490769814988
1004,147.16299700831058,15,training_log_TD3_20260328_114546.csv,176.32239866000648
1005,175.1010624552043,19,training_log_TD3_20260328_114546.csv,172.96561155780395
1006,-7.064029817680115,14,training_log_TD3_20260328_114546.csv,165.8853594640097
1007,158.00088364856407,16,training_log_TD3_20260328_114546.csv,162.5156357007922
1008,169.45313194905867,19,training_log_TD3_20260328_114546.csv,162.8525620283279
1009,-38.71007407627431,4,training_log_TD3_20260328_114546.csv,153.9706261101474
1010,174.97990150164452,22,training_log_TD3_20260328_114546.csv,154.98047721966617
1011,222.08581719386024,34,training_log_TD3_20260328_114546.csv,156.38128881541522
1012,188.4116698608028,29,training_log_TD3_20260328_114546.csv,157.24033418015648
1013,172.7459048734064,27,training_log_TD3_20260328_114546.csv,157.31968641315692
1014,-15.774914687224516,13,training_log_TD3_20260328_114546.csv,147.13361067400322
1015,169.12167730189634,21,training_log_TD3_20260328_114546.csv,145.63416379613307
1016,178.99692005349746,19,training_log_TD3_20260328_114546.csv,143.53247678655777
1017,-12.315426350977084,13,training_log_TD3_20260328_114546.csv,132.02744460969166
1018,171.76761356383318,20,training_log_TD3_20260328_114546.csv,132.84098720119408
1019,170.5878685569137,26,training_log_TD3_20260328_114546.csv,131.92517829980594
1020,-13.717179531389249,13,training_log_TD3_20260328_114546.csv,122.52815748997966
1021,188.38580636651423,24,training_log_TD3_20260328_114546.csv,123.14090444946923
1022,161.19498917661656,18,training_log_TD3_20260328_114546.csv,124.19611978400965
1023,-17.96797247645943,9,training_log_TD3_20260328_114546.csv,117.1223323285059
1024,183.83952609155105,21,training_log_TD3_20260328_114546.csv,118.95615878266794
1025,131.54379413717646,9,training_log_TD3_20260328_114546.csv,116.77829536676657
1026,220.83301512508484,77,training_log_TD3_20260328_114546.csv,128.1731476139048
1027,-30.45005645735341,9,training_log_TD3_20260328_114546.csv,118.75060060860892
1028,246.4632307602741,51,training_log_TD3_20260328_114546.csv,122.60110554916969
1029,145.272945081482,14,training_log_TD3_20260328_114546.csv,131.80025650705753
1030,149.83692621449882,17,training_log_TD3_20260328_114546.csv,130.54310774270022
1031,163.07922676860233,20,training_log_TD3_20260328_114546.csv,127.59277822143731
1032,132.03520999192608,17,training_log_TD3_20260328_114546.csv,124.7739552279935
1033,-46.16269275519765,3,training_log_TD3_20260328_114546.csv,113.82852534656328
1034,153.69511850581432,29,training_log_TD3_20260328_114546.csv,122.30202700621524
1035,157.38377327999842,188,training_log_TD3_20260328_114546.csv,121.71513180512034
1036,167.81468861577568,22,training_log_TD3_20260328_114546.csv,121.15602023323427
1037,9.099994215383257,16,training_log_TD3_20260328_114546.csv,122.22679126155226
1038,-19.065716863277864,12,training_log_TD3_20260328_114546.csv,112.68512474019671
1039,-4.850318843933245,13,training_log_TD3_20260328_114546.csv,103.91321537015438
1040,165.5046045389374,23,training_log_TD3_20260328_114546.csv,112.8743045736707
1041,-29.75656447411742,8,training_log_TD3_20260328_114546.csv,101.96718603163912
1042,-25.29408231568233,7,training_log_TD3_20260328_114546.csv,92.64273245702417
1043,-20.69795675219244,8,training_log_TD3_20260328_114546.csv,92.50623324323752
1044,100.0,1,training_log_TD3_20260328_114546.csv,88.31425693865997
1045,199.1939599307128,46,training_log_TD3_20260328_114546.csv,91.69676522833677
1046,-50.0,1,training_log_TD3_20260328_114546.csv,78.15511447208254
1047,5.883417799040643,15,training_log_TD3_20260328_114546.csv,79.97178818490224
1048,130.8773295027475,13,training_log_TD3_20260328_114546.csv,74.19249312202592
1049,148.56271419445676,21,training_log_TD3_20260328_114546.csv,74.35698157767465
