episode,reward,steps,train_success,train_collision,train_timeout,final_distance,exploration_noise
83,161.2369826885948,173,1,0,0,1.3823548985865877,0.05
84,208.1556203455046,71,1,0,0,1.4843002985547056,0.05
85,149.2618456472822,18,1,0,0,1.3629844786079015,0.05
86,72.16815910284701,200,0,0,1,5.232605149151168,0.05
87,179.7526199526779,100,1,0,0,1.460991166592271,0.05
88,182.81265040849115,20,1,0,0,1.495788826029004,0.05
89,178.51429529685248,21,1,0,0,1.4254183659488464,0.05
90,135.29389161859186,15,1,0,0,1.441027004255285,0.05
91,163.3238403849129,14,1,0,0,1.4505011403068946,0.05
92,147.87758439946106,21,1,0,0,1.4440309043103787,0.05
93,76.9955956281353,200,0,0,1,5.0340131230694745,0.05
94,196.931566771608,43,1,0,0,1.4726610674679133,0.05
95,142.13032281802765,11,1,0,0,1.2327930314028666,0.05
96,155.4525750081502,18,1,0,0,1.3403149068556197,0.05
97,178.49275184292537,75,1,0,0,1.4827127979698724,0.05
98,130.52580839632614,200,0,0,1,2.6374864144217587,0.05
99,177.95950472005615,17,1,0,0,1.324370732897971,0.05
100,130.81322351870799,199,1,0,0,1.355651324126393,0.05
101,127.69142276929293,101,1,0,0,1.4733134930844458,0.05
102,104.87855120044836,200,0,0,1,1.7134750266601946,0.05
103,129.73997456732513,7,1,0,0,1.3695092557629174,0.05
104,107.1440519754753,3,1,0,0,1.416823346064295,0.05
105,182.6232457817784,131,1,0,0,1.4625471282388285,0.05
106,165.5344643520587,20,1,0,0,1.2375859927277313,0.05
107,182.73502527900297,25,1,0,0,1.4207812612267383,0.05
108,162.2167605867902,24,1,0,0,1.4813688693131155,0.05
109,140.7566946189975,101,1,0,0,1.4613307372043387,0.05
110,196.4711830776601,42,1,0,0,1.3684505364830322,0.05
111,158.5783654376324,20,1,0,0,1.357358168356413,0.05
112,138.91412703019944,15,1,0,0,1.3886130095559364,0.05
113,69.09229702929035,200,0,0,1,2.6216706557635407,0.05
114,166.74072976050783,17,1,0,0,1.4600281903406203,0.05
115,185.72534575561676,176,1,0,0,1.478164259126126,0.05
116,151.90039760337794,15,1,0,0,1.324042760048471,0.05
117,168.14867533883267,24,1,0,0,1.4882990085525571,0.05
118,157.88752228349844,13,1,0,0,1.4902865495781037,0.05
119,157.7440827684412,112,1,0,0,1.4956023707265238,0.05
120,255.3269280191441,55,1,0,0,1.2992715726594093,0.05
121,156.08236530504243,200,0,0,1,2.9106399374187206,0.05
122,145.06291404687116,18,1,0,0,1.2657344497327017,0.05
123,51.0624201565859,200,0,0,1,5.234106824129222,0.05
