episode,reward,steps
653,-370.2430804811363,200
654,-250.39689084396335,200
655,-161.6933869966986,165
656,-125.30304800116625,165
657,-109.38019682729528,163
658,-110.39132239065917,162
659,-247.8880487853432,200
660,-110.05019864341814,161
661,-116.43457181868625,163
662,-115.64653962890063,163
663,-116.2510688532135,163
664,-175.77987867715885,168
665,-120.32877940146395,167
666,-114.66498288358547,164
667,-113.0173181205902,163
668,-168.70145297888007,163
669,-129.24906293725107,166
670,-130.13272808662782,163
671,-115.9990703890835,164
672,-116.8494027212787,164
673,-116.10440383970635,165
674,-114.98430588314895,164
675,-114.28659279493135,162
676,-111.05112529936488,162
677,-131.28946481352665,174
678,-118.09188857125612,163
679,-118.45923765171705,161
680,-412.9508234724223,200
681,-115.99481120147516,163
682,-116.29641806942688,162
683,-341.8870998686459,200
684,-163.78657257851407,161
685,-111.2631214434166,165
686,-155.05081498876424,166
687,-420.69228980981336,200
688,-158.57185401965285,161
689,-305.0460400604364,200
690,-317.1222112634974,200
691,-196.00463449005278,192
692,-116.16565781907808,163
693,-129.675153607755,168
694,-163.3496545349513,163
695,-112.85317974074869,163
696,-116.04306505610498,162
697,-110.64298350085983,163
698,-114.56912742232925,168
699,-162.58051429468466,166
700,-115.46952155234374,167
701,-269.65680704153976,200
702,-109.94561366024175,162
703,-118.27254230504595,162
704,-113.29488311710088,161
705,-112.79164463363286,163
706,-112.63888323859709,164
707,-109.45436052701173,162
708,-110.2397304585656,162
709,-149.72823457825362,165
710,-150.47526777729814,167
711,-118.34148854150969,166
712,-171.1549685271362,166
713,-153.50675411615202,165
714,-265.3526125261356,200
715,-156.86213280182508,166
716,-171.52520924414802,165
717,-166.86926925448822,171
718,-269.2684693780322,200
719,-267.85646556529986,200
720,-280.6100128058502,200
721,-204.81865736694184,190
722,-191.42599679276174,182
723,-172.3539701297532,166
724,-266.63974296585735,200
725,-209.1493732134344,187
726,-380.3203869344593,200
727,-374.84736649950077,200
728,-244.58124950720324,200
729,-215.3888197203397,187
730,-249.39605905631603,200
731,-277.0567815796331,200
732,-254.770139682237,200
733,-302.83032639663986,200
734,-186.17551558048083,164
735,-186.68799179951114,165
736,-249.97581447531363,200
737,-174.81247102330153,165
738,-258.38394991296684,200
739,-272.88583564368776,200
740,-236.5478197450715,199
741,-294.11065237275506,200
742,-250.30084741052556,200
743,-197.79190228314184,167
744,-275.50179385064126,200
745,-184.72535111844005,165
746,-186.098178704469,168
747,-181.00610362512,162
748,-221.2741712903484,183
749,-189.2390182082029,162
750,-215.45623866590924,182
751,-195.6308063597656,166
752,-193.22360171041134,171
753,-260.04219960188345,200
754,-209.72959310284318,180
755,-190.8420482125867,165
756,-182.21810755512357,162
757,-187.61551296870223,165
758,-326.68562565993454,200
759,-259.7599010334453,200
760,-243.81018141486783,191
761,-212.07765087027144,200
762,-230.96773799234063,182
763,-236.81779226864606,184
764,-241.04715344439052,200
765,-223.24592152519045,198
766,-237.78379695457787,200
767,-260.15591065233167,200
768,-224.1818868759587,165
769,-226.80144064242378,179
770,-192.85310723183787,179
771,-234.28943057695142,179
772,-186.49229386343353,175
773,-182.469452009792,164
774,-184.29094668131052,165
775,-175.98357566241583,167
776,-174.19534922844187,166
777,-169.9806096333618,162
778,-172.30322168217083,164
779,-174.70972606131045,163
780,-171.14068249075027,163
781,-169.6538776660373,164
782,-181.46100410401044,163
783,-171.81949074399506,163
784,-173.9250260651496,165
785,-177.8197438107605,163
786,-189.9762875699533,174
787,-173.1024192154743,162
788,-189.32429673359445,164
789,-181.70275482458058,161
790,-194.87886477999524,164
791,-174.99152771130622,164
792,-169.02034926280385,161
793,-169.1040154980589,165
794,-179.79905360677785,168
795,-174.0120328333293,164
796,-172.2836832138936,164
797,-173.53862268769836,163
798,-173.10511479342776,164
799,-173.08569408437324,167
800,-167.7065609666591,160
801,-170.21190347950818,162
802,-170.6439219841314,164
803,-174.99815476947373,163
804,-175.45056543696455,165
805,-176.6921330599624,163
806,-172.94834183624002,166
807,-166.80577567790743,161
808,-174.5000065029664,164
809,-172.89602725797604,164
810,-170.8388812940777,165
811,-172.2851912005477,163
812,-174.99086993428244,165
813,-172.53234563032944,161
814,-174.41509221659004,162
815,-169.91178493787655,164
816,-166.42369535755049,163
817,-169.12651458989276,164
818,-171.28730569403515,165
819,-157.65335652799354,162
820,-167.53367113777512,163
821,-165.83530079301994,164
822,-163.60815875550819,160
823,-166.28810731192482,166
824,-165.8438826313347,161
825,-165.63709919403814,163
826,-166.99284102378056,166
827,-166.03990436642553,161
828,-170.2825760289401,166
829,-160.96679198163477,162
830,-162.05274210479433,162
831,-170.5985022445046,166
832,-158.05625869473502,163
833,-164.72717560719096,163
834,-162.61929312982488,165
835,-163.86538399863835,163
836,-158.30375443400433,166
837,-158.32240864035663,163
838,-172.15525511494866,165
839,-165.9934193944724,164
840,-162.5153188042444,162
