episode,reward,steps
589,-235.86669792149942,165
590,-233.4270815579992,162
591,-234.8197240777972,163
592,-235.34624649794569,162
593,-232.2760410122661,164
594,-227.53030034079143,163
595,-222.7788289155775,165
596,-229.80652057907852,161
597,-226.52336142428697,164
598,-226.48467565223817,163
599,-230.32444535472735,164
600,-232.20218142987204,164
601,-241.546704542123,166
602,-234.52238583306254,167
603,-229.62751434435697,168
604,-227.9765218103599,164
605,-227.53826296973443,165
606,-226.89576446777113,167
607,-220.06032646663542,163
608,-217.55237703913124,164
609,-225.48550140095844,165
610,-221.92530382093943,164
611,-231.94781154570478,166
612,-223.33220955925816,163
613,-223.1779853302621,163
614,-223.91123776183528,160
615,-222.29810418337146,166
616,-226.98574165203115,165
617,-226.66044377671517,167
618,-223.88579467298254,164
619,-226.77017649963818,167
620,-229.05235715452602,165
621,-223.3176197411577,166
622,-230.64308967938524,167
623,-222.06146096157417,160
624,-223.7713699900918,165
625,-221.86524854229455,165
626,-219.58418370901032,163
627,-229.63064148867406,170
628,-227.80230105802488,169
629,-219.6443962829225,168
630,-218.20818669907416,165
631,-223.8711436031831,169
632,-222.61911353302264,168
633,-221.27115625177015,167
634,-239.99049464399346,177
635,-229.47230873532908,169
636,-226.23432724434318,169
637,-230.9944949358908,170
638,-221.1143161679892,164
639,-223.03615842332653,165
640,-222.62378426354704,169
641,-226.03048731590206,168
642,-220.87116668349478,165
643,-218.78924775965223,166
644,-231.31506600422674,165
645,-241.2868895158843,163
646,-210.6981002608076,161
647,-215.44055855420936,163
648,-220.08971820895647,164
649,-249.22630143613162,165
650,-226.2713344461493,164
651,-221.88604728391005,166
652,-231.09837256310897,173
653,-235.47411519941377,178
654,-274.16526831634746,200
655,-231.09717587542374,169
656,-221.51409123663558,169
657,-213.21560401701672,163
658,-247.80051762944916,173
659,-270.40315691116166,192
660,-290.2229458071082,197
661,-238.84592205898093,186
662,-281.6312482733389,197
663,-228.7805231322029,166
664,-276.00836474744034,200
665,-217.99453482308132,162
666,-214.95611902088888,167
667,-211.15486190131745,163
668,-248.48888008498608,186
669,-238.7714167964828,182
670,-213.0439279485857,165
671,-215.59354254116573,164
672,-253.27975357856337,189
673,-262.72908589344274,200
674,-261.0795244828115,200
675,-222.81114748133405,161
676,-233.52334603095818,164
677,-213.91888394041962,166
678,-230.1495541855742,163
679,-233.81568554822616,166
680,-214.40520001076365,167
681,-224.3989138970116,163
682,-232.98589208221821,162
683,-219.16954815161387,166
684,-214.72487673553925,165
685,-218.6759857622425,165
686,-211.85151973299466,163
687,-213.49383884042487,165
688,-212.42543468262974,166
689,-220.2529055294418,163
690,-212.56901199515917,165
691,-232.77644728080284,175
692,-205.8886932391358,165
693,-216.11638434231875,161
694,-260.17012062895344,168
695,-216.9077513686058,167
696,-216.6177684183079,166
697,-216.14522853437796,165
698,-245.83932329334766,164
699,-217.2536663311952,167
700,-208.58014505603026,162
701,-235.13528885818909,174
702,-253.95470434266431,165
703,-211.38499963497185,167
704,-207.72675447334368,162
705,-217.32866864042504,165
706,-215.59117309297926,166
707,-212.9060889374771,162
708,-223.15384968764036,165
709,-270.8855575271934,161
710,-269.3425338186724,164
711,-256.5539989211634,167
712,-209.3555877052713,164
713,-211.4664472533683,167
714,-221.59365724101352,164
715,-220.96450488004393,167
716,-253.11730819135903,164
717,-249.13504802166176,162
718,-263.24479431650855,163
719,-241.2491124781757,163
720,-239.9355779568342,165
721,-248.29645248029058,165
722,-247.22298020154022,162
723,-256.9706630742612,165
724,-253.76125120454432,163
725,-257.6876938455382,170
726,-253.96086725870296,168
727,-256.7814944116651,167
728,-247.5389499874122,163
729,-259.6248855593346,200
730,-200.43173066110023,178
731,-254.12768959166343,170
732,-261.4584554669942,177
733,-254.98923255143404,166
734,-265.34568883168623,189
735,-245.089417007359,166
736,-239.8334731682714,162
737,-265.9283643459519,183
738,-286.7991548933852,198
739,-248.3196187572017,161
740,-254.1205679994859,163
741,-244.75128345151717,162
742,-253.8807674820338,168
743,-248.53824227265684,167
744,-271.44000074625365,190
745,-241.94003763517313,164
746,-242.6428273837232,161
747,-244.4527457000721,166
748,-244.8965705629789,164
749,-245.39396733592034,163
750,-250.5566288011114,166
751,-243.04615488359028,160
752,-251.37675897737583,165
753,-248.17302553738818,166
754,-248.5424169062002,164
755,-253.9787251245235,164
756,-257.330987548156,165
757,-247.35449506697688,165
758,-258.47212835123554,164
759,-262.91905595412607,163
760,-306.98216975135114,165
761,-279.96046209983604,166
762,-268.04166968216157,166
763,-254.6893199061147,178
764,-269.7548981833893,172
765,-267.873885838513,167
766,-257.4263272374488,164
767,-264.4850498243721,164
768,-262.2522603354159,163
769,-262.54441104388155,163
770,-257.20271381757306,163
771,-257.07134052661746,162
772,-261.75158045247736,165
773,-261.6738811587159,164
774,-267.70574976043054,162
775,-282.4393812311961,160
776,-276.82155975664256,163
777,-294.9622921287591,166
778,-302.592460968472,172
779,-273.1726215202359,166
780,-212.6191618275834,188
781,-265.78317785719577,200
782,-295.2050889218025,188
783,-323.1888462585068,200
784,-307.6753339527777,199
785,-239.22048004875265,164
786,-271.92097387993897,200
787,-258.3409552386524,167
788,-254.24512214620285,169
789,-266.5981193543884,165
790,-269.779908689833,171
791,-306.3981569420958,200
792,-227.46283797900645,200
793,-192.0725213145143,166
794,-319.18835767377595,187
795,-251.20811990262808,169
796,-278.00707385968946,188
797,-279.90073998785164,164
798,-288.82637743110786,166
799,-196.61583187666832,171
800,-267.70686421886455,200
801,-268.3816678143534,199
802,-238.20868924161113,162
803,-235.6126536409041,168
804,-261.76497344986365,162
805,-254.80200014011817,164
806,-238.08832146229767,163
807,-246.26592067930744,164
808,-251.08827813975407,162
809,-282.3627524064953,165
810,-276.5019244605687,161
811,-281.96772959721727,164
812,-238.3780703826855,163
813,-238.92240555705752,162
814,-237.86208640330048,160
815,-262.6422857629917,163
816,-239.09727118151437,163
817,-239.78058199641083,163
818,-241.6654360547967,165
819,-169.6191796903762,170
820,-229.83799412569402,163
821,-262.72886376667515,165
822,-237.75469233502366,191
823,-249.62980170025784,165
824,-271.5089180592485,173
825,-293.91326062349634,164
826,-273.05573798739726,164
827,-267.1031126875891,161
828,-254.74377748534735,165
829,-264.2971476905952,164
830,-264.645580898377,163
831,-252.57228896724493,164
832,-245.2252086793045,162
833,-241.53949586080296,160
834,-248.95186328320221,163
835,-281.9217514738645,163
836,-278.25948630915195,166
837,-246.81094697008237,163
838,-162.9026483759396,167
839,-242.1922721475807,161
840,-248.83132247204344,166
841,-176.6915965550191,179
842,-273.21731223299673,163
843,-254.15416972115233,164
844,-277.7615265225406,162
845,-245.68254140678656,163
846,-181.73313363324277,166
847,-307.0585974886156,184
848,-178.95148921491037,169
849,-212.4000788435324,184
850,-288.4923688634068,176
851,-244.96426325499075,163
852,-174.03595469599318,164
853,-174.09765189508167,167
854,-176.8470664378559,166
855,-175.96861846743948,167
856,-180.56349021083264,169
857,-187.54465047634406,172
